Time (sec),filt465,filt405
158.6705203,157.5263691,52.65425215
158.7334349,158.3735861,52.91998137
158.7963495,158.9797293,53.13607647
158.8592641,159.2497688,53.06832423
158.9221785,159.8722032,52.80520714
158.9850931,160.7232685,52.64393089
159.0480077,160.7410232,52.66582952
159.1109223,159.1583464,52.75289931
159.1738367,156.537441,52.83608836
159.2367513,155.0479438,52.85822741
159.2996659,156.0715172,52.87712547
159.3625805,158.3274008,52.98375237
159.4254951,158.8996633,53.05461957
159.4884097,156.238111,52.94546062
159.5513241,151.6501518,52.70488526
159.6142387,147.7386497,52.51584825
159.6771533,145.8640908,52.49476944
159.7400679,146.0320043,52.55086132
159.8029823,147.3805604,52.55051747
159.8658969,148.2997079,52.43625698
159.9288116,147.6039085,52.35256241
159.9917261,145.4984241,52.43907861
160.0546405,143.3186679,52.6916408
160.1175551,141.8737794,52.9873972
160.1804698,141.6294154,53.06845932
160.2433843,142.6681021,52.88690686
160.306299,143.8029309,52.59985244
160.3692135,143.9205572,52.45568576
160.432128,142.9736528,52.57514968
160.4950425,141.5553123,52.76134578
160.5579572,140.4105291,52.73643479
160.6208717,139.4977976,52.54291581
160.6837862,138.8389156,52.43097612
160.7467007,139.2252765,52.498526
160.8096154,140.4761321,52.67560907
160.8725299,141.7568444,52.84744593
160.9354446,143.8244886,52.86413074
160.9983592,148.1417064,52.75576822
161.0612736,153.1734468,52.71000582
161.1241881,155.2476259,52.78759444
161.1871028,153.137966,52.84087956
161.2500174,149.4174405,52.68917377
161.3129318,147.5038132,52.42047032
161.3758463,149.5652146,52.34697582
161.438761,155.9453069,52.55817344
161.5016756,164.9452452,52.79978424
161.56459,173.3283621,52.85270736
161.6275045,177.8921308,52.75879494
161.6904192,177.7371397,52.68842051
161.7533338,174.2513296,52.70024605
161.8162484,169.224483,52.6552343
161.879163,164.2351654,52.46686416
161.9420774,160.0065741,52.31054088
162.004992,156.3704619,52.32243194
162.0679066,153.4087842,52.40318561
162.1308212,151.1909521,52.48650611
162.1937356,149.6271905,52.50972866
162.2566502,148.7805119,52.47460062
162.3195648,149.3687365,52.47334009
162.3824794,152.3668343,52.56141508
162.445394,157.3796131,52.71531958
162.5083086,161.8134112,52.82980873
162.571223,162.8365006,52.74623016
162.6341376,160.2299235,52.52670893
162.6970522,157.4501631,52.39664387
162.7599668,158.3126652,52.42165221
162.8228812,162.3562639,52.53359544
162.8857958,166.5943963,52.63031123
162.9487104,169.5560485,52.57854311
163.011625,171.2526011,52.50424012
163.0745394,171.3248926,52.57218241
163.137454,169.2140488,52.67420989
163.2003686,164.7061679,52.69639138
163.2632832,159.0780795,52.69089261
163.3261979,154.7222589,52.68450536
163.3891124,152.5690355,52.62089048
163.4520268,150.9056431,52.58655265
163.5149414,148.4627137,52.66985809
163.5778561,146.2718597,52.78095296
163.6407706,145.0115277,52.81150835
163.703685,144.6941953,52.73351038
163.7665996,145.9064316,52.56501273
163.8295143,149.4375151,52.35752166
163.8924288,154.6114476,52.28240166
163.9553432,158.9506441,52.4453849
164.0182578,160.83832,52.6958959
164.0811725,160.1706801,52.78754331
164.144087,157.599927,52.68126542
164.2070017,154.855813,52.46318635
164.2699162,153.3606802,52.27603042
164.3328307,152.150198,52.30309134
164.3957452,150.3510648,52.49071672
164.4586599,148.2566795,52.62548311
164.5215744,146.0872051,52.65448192
164.5844889,144.2865791,52.66644739
164.6474034,143.2177995,52.69082807
164.7103181,143.1117246,52.81112323
164.7732326,143.8585583,52.9761514
164.8361473,144.9675895,52.96432013
164.8990619,145.7291314,52.76931521
164.9619763,146.0665541,52.58619713
165.0248908,146.0731196,52.54799062
165.0878055,144.9783747,52.5959079
165.1507201,142.702812,52.61875307
165.2136345,140.4942108,52.62897052
165.276549,139.4364538,52.69684404
165.3394637,139.3626895,52.70234965
165.4023783,139.884733,52.49198958
165.4652927,140.9134346,52.20325567
165.5282073,142.4454661,52.12516392
165.5911219,143.5599886,52.30779354
165.6540365,143.0349717,52.51864643
165.7169511,141.3595023,52.6029028
165.7798657,139.8691216,52.68392174
165.8427801,139.0034385,52.81916754
165.9056947,138.6601401,52.92932856
165.9686093,139.2047954,52.9750977
166.0315239,140.6386179,52.91725116
166.0944383,142.4828744,52.71547736
166.1573529,144.2782075,52.47530595
166.2202675,145.5998665,52.42085423
166.2831821,146.2558165,52.58633762
166.3460968,146.2650142,52.78067757
166.4090113,145.8543755,52.81452652
166.4719257,145.3842806,52.68866267
166.5348403,145.0023586,52.51064597
166.597755,144.2753301,52.41825095
166.6606695,143.429734,52.42939261
166.7235839,143.4627998,52.47320696
166.7864985,144.8560348,52.48504673
166.8494132,147.331492,52.43884379
166.9123277,150.0657119,52.38028784
166.9752421,152.4087347,52.36022621
167.0381567,154.0964606,52.38051575
167.1010714,154.3842729,52.40883986
167.1639859,152.9142939,52.42714935
167.2269006,151.3796713,52.39001741
167.2898151,152.0733319,52.26699881
167.3527296,155.0906406,52.15158018
167.4156441,158.3159103,52.18657533
167.4785588,160.0190127,52.34420302
167.5414733,160.3983669,52.39150026
167.6043878,160.2877827,52.16422119
167.6673023,159.4462792,51.93582901
167.730217,157.1489568,52.00467138
167.7931315,153.9839049,52.27584442
167.856046,151.2709978,52.43804478
167.9189605,149.4882398,52.35025612
167.9818752,148.2221558,52.13302559
168.0447897,146.8107415,52.04210028
168.1077044,145.0694229,52.21036812
168.170619,143.7914915,52.45638767
168.2335334,143.245689,52.57244326
168.2964479,143.0783274,52.52209281
168.3593626,143.5019894,52.36392244
168.4222772,144.8123814,52.18368753
168.4851916,147.0713689,52.08604905
168.5481061,150.199189,52.10569664
168.6110208,153.2825658,52.19012085
168.6739354,154.1839608,52.2689017
168.73685,151.591216,52.25662739
168.7997646,147.2662899,52.18573405
168.862679,144.9984508,52.16881015
168.9255936,146.8808654,52.31672832
168.9885082,150.3188853,52.60897332
169.0514228,151.0980769,52.86372972
169.1143372,148.0630561,52.87891865
169.1772518,143.5796844,52.67578403
169.2401664,141.5964469,52.43717333
169.303081,144.5023337,52.33029473
169.3659954,150.8508407,52.37015225
169.42891,156.9108857,52.47785917
169.4918246,160.5509977,52.58847139
169.5547392,161.5661966,52.60009393
169.6176538,160.5153117,52.49867048
169.6805684,158.5597859,52.39091116
169.7434828,156.6754884,52.36603957
169.8063974,154.9111902,52.36965908
169.869312,152.8423852,52.34249721
169.9322266,150.3243264,52.38273282
169.995141,147.8688237,52.4512939
170.0580556,147.1381553,52.44499078
170.1209702,148.703592,52.40186633
170.1838848,151.2528324,52.31686484
170.2467995,152.615803,52.20757768
170.309714,151.5573644,52.12360169
170.3726285,148.8407336,52.14234134
170.435543,146.1355136,52.32575045
170.4984577,144.3032174,52.50307631
170.5613722,143.5609212,52.43716514
170.6242867,144.175417,52.23860289
170.6872012,145.2822994,52.12941344
170.7501159,145.0884483,52.12107148
170.8130304,143.0641482,52.1266457
170.8759449,140.6672753,52.09127001
170.9388594,139.8575165,52.05332429
171.0017741,140.8867796,52.05908355
171.0646886,142.3102475,52.12446798
171.1276033,142.8170576,52.24613557
171.1905179,142.076434,52.34488478
171.2534323,140.4059586,52.31060552
171.3163468,138.8192344,52.26535571
171.3792615,137.8643505,52.42176453
171.4421761,137.7276555,52.59585746
171.5050905,138.4116219,52.52074973
171.568005,139.3507347,52.24504484
171.6309197,139.644413,51.97436907
171.6938343,139.2327314,51.94437597
171.7567489,138.7091094,52.17894227
171.8196635,138.4011283,52.4936547
171.8825779,137.9516464,52.65057977
171.9454925,137.1927607,52.51469808
172.0084071,136.6173425,52.17045865
172.0713217,136.8557185,51.89371689
172.1342361,137.9168144,51.86111871
172.1971507,138.5914489,51.97453617
172.2600653,137.8556325,52.11470303
172.3229799,136.0547517,52.26375019
172.3858943,134.4362001,52.41760655
172.4488089,133.9545535,52.58088396
172.5117235,134.1205793,52.69760545
172.5746381,133.7043237,52.72824098
172.6375527,132.7750461,52.70985347
172.7004673,132.9128349,52.60465644
172.7633817,134.6516232,52.36096734
172.8262963,137.5332472,52.09659319
172.8892109,141.0207179,51.95888449
172.9521255,143.9666796,51.95111977
173.0150399,145.3854361,52.02414451
173.0779545,145.6434239,52.09063831
173.1408691,145.8908202,52.16033138
173.2037837,146.9707974,52.36441214
173.2666981,148.517682,52.5470304
173.3296127,149.0340331,52.50486792
173.3925273,147.7130044,52.31418743
173.4554419,145.3325686,52.16229082
173.5183566,142.9973665,52.21408731
173.5812711,141.2014885,52.37995046
173.6441855,140.071481,52.39758094
173.7071001,139.7683219,52.21575345
173.7700148,140.1454138,52.0521606
173.8329293,140.9612807,52.032428
173.8958437,142.060998,52.12659779
173.9587583,142.9372172,52.32195167
174.021673,142.793651,52.49396544
174.0845875,141.5346629,52.4972832
174.1475022,139.5667621,52.49141862
